id,insert_time,create_time,last_modify_time,personid,courseid,clazzid,type,fid
"","	2022-07-02 10:52:36	","	2022-07-02 10:52:36	","	2022-07-02 10:52:36	","	197259586	","	223945300	","	53746342	","	examanswer	",1727
"","	2022-07-02 10:52:36	","	2022-07-02 10:52:36	","	2022-07-02 10:52:36	","	197259586	","	223945300	","	53746342	","	examscore	",1727
"","	2022-07-02 11:46:42	","	2022-07-02 11:46:42	","	2022-07-02 11:46:42	","	197263536	","	223945300	","	53746342	","	examanswer	",1727
"","	2022-07-02 11:46:42	","	2022-07-02 11:46:42	","	2022-07-02 11:46:42	","	197263536	","	223945300	","	53746342	","	examscore	",1727
"","	2022-07-02 11:51:15	","	2022-07-02 11:51:15	","	2022-07-02 11:51:15	","	147386210	","	222820410	","	51027597	","	accesslog	",1727
"","	2022-07-02 12:27:32	","	2022-07-02 12:27:32	","	2022-07-02 12:27:32	","	197685196	","	222652756	","	50621835	","	accesslog	",1727
"","	2022-07-02 15:18:36	","	2022-07-02 15:18:36	","	2022-07-02 15:18:36	","	147392282	","	224989771	","	55998526	","	accesslog	",1727
"","	2022-07-02 17:57:15	","	2022-07-02 17:57:15	","	2022-07-02 17:57:15	","	197258830	","	223945300	","	53746342	","	accesslog	",1727
"","	2022-07-02 18:02:40	","	2022-07-02 18:02:40	","	2022-07-02 18:02:40	","	197258830	","	223945300	","	53746342	","	accesslog	",1727
"","	2022-07-02 18:07:54	","	2022-07-02 18:07:54	","	2022-07-02 18:07:54	","	197258830	","	223945300	","	53746342	","	examanswer	",1727
"","	2022-07-02 18:07:54	","	2022-07-02 18:07:54	","	2022-07-02 18:07:54	","	197258830	","	223945300	","	53746342	","	examscore	",1727
"","	2022-07-02 18:08:58	","	2022-07-02 18:08:58	","	2022-07-02 18:08:58	","	197258830	","	223945300	","	53746342	","	accesslog	",1727
"","	2022-07-02 18:10:28	","	2022-07-02 18:10:28	","	2022-07-02 18:10:28	","	197258830	","	223945300	","	53746342	","	accesslog	",1727
"","	2022-07-02 22:20:49	","	2022-07-02 22:20:49	","	2022-07-02 22:20:49	","	111943836	","	222808035	","	50991373	","	accesslog	",1727
"","	2022-07-03 08:58:55	","	2022-07-03 08:58:55	","	2022-07-03 08:58:55	","	147392418	","	223018597	","	51541158	","	accesslog	",1727
"","	2022-07-03 08:59:39	","	2022-07-03 08:59:39	","	2022-07-03 08:59:39	","	147392418	","	223018597	","	51541158	","	accesslog	",1727
"","	2022-07-03 09:04:21	","	2022-07-03 09:04:21	","	2022-07-03 09:04:21	","	197254415	","	223945300	","	53746342	","	examanswer	",1727
"","	2022-07-03 09:04:21	","	2022-07-03 09:04:21	","	2022-07-03 09:04:21	","	197254415	","	223945300	","	53746342	","	examscore	",1727
"","	2022-07-03 09:07:17	","	2022-07-03 09:07:17	","	2022-07-03 09:07:17	","	111943836	","	222808035	","	50991373	","	accesslog	",1727
"","	2022-07-03 12:11:28	","	2022-07-03 12:11:28	","	2022-07-03 12:11:28	","	197261517	","	223945300	","	53746342	","	examanswer	",1727
"","	2022-07-03 12:11:28	","	2022-07-03 12:11:28	","	2022-07-03 12:11:28	","	197261517	","	223945300	","	53746342	","	examscore	",1727
"","	2022-07-03 13:26:42	","	2022-07-03 13:26:42	","	2022-07-03 13:26:42	","	197687890	","	224894458	","	55799906	","	accesslog	",1727
"","	2022-07-03 13:26:49	","	2022-07-03 13:26:49	","	2022-07-03 13:26:49	","	197687890	","	224894458	","	55799904	","	accesslog	",1727
"","	2022-07-03 14:24:05	","	2022-07-03 14:24:05	","	2022-07-03 14:24:05	","	197685866	","	224894458	","	55799906	","	accesslog	",1727
"","	2022-07-03 14:33:01	","	2022-07-03 14:33:01	","	2022-07-03 14:33:01	","	147393509	","	222675513	","	51498365	","	accesslog	",1727
"","	2022-07-03 16:44:12	","	2022-07-03 16:44:12	","	2022-07-03 16:44:12	","	197685102	","	224894458	","	55799906	","	accesslog	",1727
"","	2022-07-03 21:49:53	","	2022-07-03 21:49:53	","	2022-07-03 21:49:53	","	147393692	","	222807286	","	51037242	","	accesslog	",1727
"","	2022-07-04 12:28:57	","	2022-07-04 12:28:57	","	2022-07-04 12:28:57	","	147393571	","	222820410	","	51027597	","	accesslog	",1727
"","	2022-07-04 13:08:15	","	2022-07-04 13:08:15	","	2022-07-04 13:08:15	","	197258830	","	223945300	","	53746342	","	accesslog	",1727
"","	2022-07-04 15:51:26	","	2022-07-04 15:51:26	","	2022-07-04 15:51:26	","	147392984	","	222807286	","	51037242	","	accesslog	",1727
"","	2022-07-04 20:14:33	","	2022-07-04 20:14:33	","	2022-07-04 20:14:33	","	197685526	","	222652756	","	53238375	","	accesslog	",1727
"","	2022-07-05 11:05:17	","	2022-07-05 11:05:17	","	2022-07-05 11:05:17	","	147393571	","	222820410	","	51027597	","	accesslog	",1727
"","	2022-07-05 11:55:55	","	2022-07-05 11:55:55	","	2022-07-05 11:55:55	","	147390308	","	223018597	","	51541158	","	accesslog	",1727
"","	2022-07-05 14:53:20	","	2022-07-05 14:53:20	","	2022-07-05 14:53:20	","	147392538	","	222807286	","	50989234	","	accesslog	",1727
"","	2022-07-05 18:07:59	","	2022-07-05 18:07:59	","	2022-07-05 18:07:59	","	111946208	","	222595437	","	50511841	","	accesslog	",1727
"","	2022-07-05 21:18:50	","	2022-07-05 21:18:50	","	2022-07-05 21:18:50	","	98291753	","	224882207	","	55764701	","	accesslog	",1727
"","	2022-07-05 22:19:32	","	2022-07-05 22:19:32	","	2022-07-05 22:19:32	","	197685599	","	224894458	","	55799904	","	accesslog	",1727
"","	2022-07-06 00:19:43	","	2022-07-06 00:19:43	","	2022-07-06 00:19:43	","	111944017	","	222820410	","	51027597	","	accesslog	",1727
"","	2022-07-06 02:34:21	","	2022-07-06 02:34:21	","	2022-07-06 02:34:21	","	147382537	","	222865147	","	51154015	","	accesslog	",1727
"","	2022-07-06 11:28:34	","	2022-07-06 11:28:34	","	2022-07-06 11:28:34	","	197688327	","	224894458	","	55799909	","	accesslog	",1727
"","	2022-07-06 14:29:19	","	2022-07-06 14:29:19	","	2022-07-06 14:29:19	","	147388132	","	225348006	","	56697614	","	accesslog	",1727
"","	2022-07-06 16:09:15	","	2022-07-06 16:09:15	","	2022-07-06 16:09:15	","	147378696	","	222820410	","	51027597	","	accesslog	",1727
"","	2022-07-06 21:24:26	","	2022-07-06 21:24:26	","	2022-07-06 21:24:26	","	153868705	","	224922228	","	55853631	","	accesslog	",1727
"","	2022-07-06 22:16:10	","	2022-07-06 22:16:10	","	2022-07-06 22:16:10	","	111948436	","	222808035	","	50991373	","	accesslog	",1727
"","	2022-07-06 22:42:19	","	2022-07-06 22:42:19	","	2022-07-06 22:42:19	","	147389486	","	224922228	","	55853631	","	accesslog	",1727
"","	2022-07-07 06:41:36	","	2022-07-07 06:41:36	","	2022-07-07 06:41:36	","	197685719	","	224894458	","	55799906	","	accesslog	",1727
"","	2022-07-07 15:10:54	","	2022-07-07 15:10:54	","	2022-07-07 15:10:54	","	98289127	","	222808035	","	50991373	","	accesslog	",1727
"","	2022-07-07 15:46:33	","	2022-07-07 15:46:33	","	2022-07-07 15:46:33	","	111947801	","	222808035	","	50991373	","	accesslog	",1727
"","	2022-07-07 17:58:25	","	2022-07-07 17:58:25	","	2022-07-07 17:58:25	","	147393293	","	222652756	","	50621834	","	accesslog	",1727
"","	2022-07-07 19:34:45	","	2022-07-07 19:34:45	","	2022-07-07 19:34:45	","	147393788	","	224922228	","	55853631	","	accesslog	",1727
"","	2022-07-07 21:50:24	","	2022-07-07 21:50:24	","	2022-07-07 21:50:24	","	111947801	","	222808035	","	50991373	","	accesslog	",1727
"","	2022-07-09 09:59:09	","	2022-07-09 09:59:09	","	2022-07-09 09:59:09	","	147387523	","	224989771	","	55998526	","	accesslog	",1727
"","	2022-07-09 12:55:33	","	2022-07-09 12:55:33	","	2022-07-09 12:55:33	","	147389486	","	224922228	","	55853631	","	accesslog	",1727
"","	2022-07-09 22:37:00	","	2022-07-09 22:37:00	","	2022-07-09 22:37:00	","	147393728	","	224989771	","	55998526	","	accesslog	",1727
"","	2022-07-10 06:33:45	","	2022-07-10 06:33:45	","	2022-07-10 06:33:45	","	111943906	","	222808035	","	50991373	","	accesslog	",1727
"","	2022-07-10 11:11:24	","	2022-07-10 11:11:24	","	2022-07-10 11:11:24	","	111947731	","	222808035	","	50991373	","	accesslog	",1727
"","	2022-07-10 13:18:29	","	2022-07-10 13:18:29	","	2022-07-10 13:18:29	","	197268795	","	222820426	","	51027640	","	accesslog	",1727
"","	2022-07-10 13:58:30	","	2022-07-10 13:58:30	","	2022-07-10 13:58:30	","	197686428	","	224894458	","	55799909	","	accesslog	",1727
"","	2022-07-10 13:58:37	","	2022-07-10 13:58:37	","	2022-07-10 13:58:37	","	197686428	","	224894458	","	55799908	","	accesslog	",1727
"","	2022-07-10 14:10:50	","	2022-07-10 14:10:50	","	2022-07-10 14:10:50	","	197685700	","	224894458	","	55799909	","	accesslog	",1727
"","	2022-07-10 14:11:07	","	2022-07-10 14:11:07	","	2022-07-10 14:11:07	","	197685700	","	224894458	","	55799908	","	accesslog	",1727
"","	2022-07-11 01:35:22	","	2022-07-11 01:35:22	","	2022-07-11 01:35:22	","	111948894	","	222820410	","	51027597	","	accesslog	",1727
"","	2022-07-11 21:05:08	","	2022-07-11 21:05:08	","	2022-07-11 21:05:08	","	0	","	224922228	",,"	addteacher	",1727
"","	2022-07-12 09:47:46	","	2022-07-12 09:47:46	","	2022-07-12 09:47:46	","	111948662	","	222808035	","	50991373	","	accesslog	",1727
"","	2022-07-12 10:00:16	","	2022-07-12 10:00:16	","	2022-07-12 10:00:16	","	147385723	","	223018597	","	51541153	","	accesslog	",1727
"","	2022-07-13 00:35:51	","	2022-07-13 00:35:51	","	2022-07-13 00:35:51	","	111945513	","	222808035	","	50991373	","	accesslog	",1727
"","	2022-07-13 00:40:43	","	2022-07-13 00:40:43	","	2022-07-13 00:40:43	","	111945513	","	222808035	","	50991373	","	accesslog	",1727
"","	2022-07-13 08:38:54	","	2022-07-13 08:38:54	","	2022-07-13 08:38:54	","	111948381	","	222808035	","	50991373	","	accesslog	",1727
"","	2022-07-13 23:56:12	","	2022-07-13 23:56:12	","	2022-07-13 23:56:12	","	111946863	","	222602451	","	50522391	","	accesslog	",1727
"","	2022-07-14 12:22:42	","	2022-07-14 12:22:42	","	2022-07-14 12:22:42	","	111948975	","	222808035	","	50991373	","	accesslog	",1727
"","	2022-07-15 16:27:20	","	2022-07-15 16:27:20	","	2022-07-15 16:27:20	","	111944914	","	223018597	","	51541153	","	accesslog	",1727
"","	2022-07-15 16:58:48	","	2022-07-15 16:58:48	","	2022-07-15 16:58:48	","	147393244	","	222807286	","	51037242	","	accesslog	",1727
"","	2022-07-15 18:28:50	","	2022-07-15 18:28:50	","	2022-07-15 18:28:50	","	197686449	","	222652756	","	50621834	","	accesslog	",1727
"","	2022-07-16 14:54:31	","	2022-07-16 14:54:31	","	2022-07-16 14:54:31	","	113547253	","	223945300	","	53746342	","	piyuework	",1727
"","	2022-07-16 14:54:31	","	2022-07-16 14:54:31	","	2022-07-16 14:54:31	","	197257111	","	223945300	","	53746342	","	workscore	",1727
"","	2022-07-16 14:55:30	","	2022-07-16 14:55:30	","	2022-07-16 14:55:30	","	113547253	","	223945300	","	53746342	","	piyuework	",1727
"","	2022-07-16 14:55:30	","	2022-07-16 14:55:30	","	2022-07-16 14:55:30	","	197254663	","	223945300	","	53746342	","	workscore	",1727
"","	2022-07-16 14:55:47	","	2022-07-16 14:55:47	","	2022-07-16 14:55:47	","	113547253	","	223945300	","	53746342	","	piyuework	",1727
"","	2022-07-16 14:55:47	","	2022-07-16 14:55:47	","	2022-07-16 14:55:47	","	197259971	","	223945300	","	53746342	","	workscore	",1727
"","	2022-07-16 15:23:18	","	2022-07-16 15:23:18	","	2022-07-16 15:23:18	","	113547253	","	223945300	","	53746342	","	piyuework	",1727
"","	2022-07-16 15:23:18	","	2022-07-16 15:23:18	","	2022-07-16 15:23:18	","	197263536	","	223945300	","	53746342	","	workscore	",1727
"","	2022-07-16 15:23:28	","	2022-07-16 15:23:28	","	2022-07-16 15:23:28	","	113547253	","	223945300	","	53746342	","	piyuework	",1727
"","	2022-07-16 15:23:28	","	2022-07-16 15:23:28	","	2022-07-16 15:23:28	","	197257886	","	223945300	","	53746342	","	workscore	",1727
"","	2022-07-16 15:23:42	","	2022-07-16 15:23:42	","	2022-07-16 15:23:42	","	113547253	","	223945300	","	53746342	","	piyuework	",1727
"","	2022-07-16 15:23:42	","	2022-07-16 15:23:42	","	2022-07-16 15:23:42	","	197256921	","	223945300	","	53746342	","	workscore	",1727
"","	2022-07-16 15:23:49	","	2022-07-16 15:23:49	","	2022-07-16 15:23:49	","	113547253	","	223945300	","	53746342	","	piyuework	",1727
"","	2022-07-16 15:23:49	","	2022-07-16 15:23:49	","	2022-07-16 15:23:49	","	197259586	","	223945300	","	53746342	","	workscore	",1727
"","	2022-07-16 15:24:02	","	2022-07-16 15:24:02	","	2022-07-16 15:24:02	","	113547253	","	223945300	","	53746342	","	piyuework	",1727
"","	2022-07-16 15:24:02	","	2022-07-16 15:24:02	","	2022-07-16 15:24:02	","	197258830	","	223945300	","	53746342	","	workscore	",1727
"","	2022-07-16 15:24:09	","	2022-07-16 15:24:09	","	2022-07-16 15:24:09	","	113547253	","	223945300	","	53746342	","	piyuework	",1727
"","	2022-07-16 15:24:09	","	2022-07-16 15:24:09	","	2022-07-16 15:24:09	","	197261324	","	223945300	","	53746342	","	workscore	",1727
"","	2022-07-16 15:24:16	","	2022-07-16 15:24:16	","	2022-07-16 15:24:16	","	113547253	","	223945300	","	53746342	","	piyuework	",1727
"","	2022-07-16 15:24:16	","	2022-07-16 15:24:16	","	2022-07-16 15:24:16	","	197261517	","	223945300	","	53746342	","	workscore	",1727
"","	2022-07-16 15:24:32	","	2022-07-16 15:24:32	","	2022-07-16 15:24:32	","	113547253	","	223945300	","	53746342	","	piyuework	",1727
"","	2022-07-16 15:24:32	","	2022-07-16 15:24:32	","	2022-07-16 15:24:32	","	197258081	","	223945300	","	53746342	","	workscore	",1727
"","	2022-07-16 15:24:42	","	2022-07-16 15:24:42	","	2022-07-16 15:24:42	","	113547253	","	223945300	","	53746342	","	piyuework	",1727
"","	2022-07-16 15:24:42	","	2022-07-16 15:24:42	","	2022-07-16 15:24:42	","	197254415	","	223945300	","	53746342	","	workscore	",1727
"","	2022-07-16 15:27:39	","	2022-07-16 15:27:39	","	2022-07-16 15:27:39	","	113547253	","	223945300	","	53746342	","	piyuework	",1727
"","	2022-07-16 15:27:39	","	2022-07-16 15:27:39	","	2022-07-16 15:27:39	","	197254663	","	223945300	","	53746342	","	workscore	",1727
"","	2022-07-16 15:28:07	","	2022-07-16 15:28:07	","	2022-07-16 15:28:07	","	113547253	","	223945300	","	53746342	","	piyuework	",1727
"","	2022-07-16 15:28:07	","	2022-07-16 15:28:07	","	2022-07-16 15:28:07	","	197259971	","	223945300	","	53746342	","	workscore	",1727
"","	2022-07-16 15:52:00	","	2022-07-16 15:52:00	","	2022-07-16 15:52:00	","	113547253	","	223945300	","	53746342	","	piyuework	",1727
"","	2022-07-16 15:52:00	","	2022-07-16 15:52:00	","	2022-07-16 15:52:00	","	197261517	","	223945300	","	53746342	","	workscore	",1727
"","	2022-07-16 15:52:35	","	2022-07-16 15:52:35	","	2022-07-16 15:52:35	","	113547253	","	223945300	","	53746342	","	piyuework	",1727
"","	2022-07-16 15:52:35	","	2022-07-16 15:52:35	","	2022-07-16 15:52:35	","	197259971	","	223945300	","	53746342	","	workscore	",1727
"","	2022-07-16 15:54:56	","	2022-07-16 15:54:56	","	2022-07-16 15:54:56	","	113547253	","	223945300	","	53746342	","	piyuework	",1727
"","	2022-07-16 15:54:56	","	2022-07-16 15:54:56	","	2022-07-16 15:54:56	","	197256921	","	223945300	","	53746342	","	workscore	",1727
"","	2022-07-16 15:55:21	","	2022-07-16 15:55:21	","	2022-07-16 15:55:21	","	113547253	","	223945300	","	53746342	","	piyuework	",1727
"","	2022-07-16 15:55:21	","	2022-07-16 15:55:21	","	2022-07-16 15:55:21	","	197254663	","	223945300	","	53746342	","	workscore	",1727
"","	2022-07-16 15:55:38	","	2022-07-16 15:55:38	","	2022-07-16 15:55:38	","	113547253	","	223945300	","	53746342	","	piyuework	",1727
"","	2022-07-16 15:55:38	","	2022-07-16 15:55:38	","	2022-07-16 15:55:38	","	197258830	","	223945300	","	53746342	","	workscore	",1727
"","	2022-07-16 15:55:59	","	2022-07-16 15:55:59	","	2022-07-16 15:55:59	","	113547253	","	223945300	","	53746342	","	piyuework	",1727
"","	2022-07-16 15:55:59	","	2022-07-16 15:55:59	","	2022-07-16 15:55:59	","	197263536	","	223945300	","	53746342	","	workscore	",1727
"","	2022-07-16 15:56:36	","	2022-07-16 15:56:36	","	2022-07-16 15:56:36	","	113547253	","	223945300	","	53746342	","	piyuework	",1727
"","	2022-07-16 15:56:36	","	2022-07-16 15:56:36	","	2022-07-16 15:56:36	","	197257111	","	223945300	","	53746342	","	workscore	",1727
"","	2022-07-16 15:56:57	","	2022-07-16 15:56:57	","	2022-07-16 15:56:57	","	113547253	","	223945300	","	53746342	","	piyuework	",1727
"","	2022-07-16 15:56:57	","	2022-07-16 15:56:57	","	2022-07-16 15:56:57	","	197259586	","	223945300	","	53746342	","	workscore	",1727
"","	2022-07-16 15:57:20	","	2022-07-16 15:57:20	","	2022-07-16 15:57:20	","	113547253	","	223945300	","	53746342	","	piyuework	",1727
"","	2022-07-16 15:57:20	","	2022-07-16 15:57:20	","	2022-07-16 15:57:20	","	197257886	","	223945300	","	53746342	","	workscore	",1727
"","	2022-07-16 15:57:33	","	2022-07-16 15:57:33	","	2022-07-16 15:57:33	","	113547253	","	223945300	","	53746342	","	piyuework	",1727
"","	2022-07-16 15:57:33	","	2022-07-16 15:57:33	","	2022-07-16 15:57:33	","	197261324	","	223945300	","	53746342	","	workscore	",1727
"","	2022-07-16 15:57:56	","	2022-07-16 15:57:56	","	2022-07-16 15:57:56	","	113547253	","	223945300	","	53746342	","	piyuework	",1727
"","	2022-07-16 15:57:56	","	2022-07-16 15:57:56	","	2022-07-16 15:57:56	","	197254415	","	223945300	","	53746342	","	workscore	",1727
"","	2022-07-16 15:58:27	","	2022-07-16 15:58:27	","	2022-07-16 15:58:27	","	113547253	","	223945300	","	53746342	","	piyuework	",1727
"","	2022-07-16 15:58:27	","	2022-07-16 15:58:27	","	2022-07-16 15:58:27	","	197258081	","	223945300	","	53746342	","	workscore	",1727
"","	2022-07-16 15:58:59	","	2022-07-16 15:58:59	","	2022-07-16 15:58:59	","	113547253	","	223945300	","	53746342	","	piyuework	",1727
"","	2022-07-16 15:58:59	","	2022-07-16 15:58:59	","	2022-07-16 15:58:59	","	197259971	","	223945300	","	53746342	","	workscore	",1727
"","	2022-07-16 16:02:47	","	2022-07-16 16:02:47	","	2022-07-16 16:02:47	","	113547253	","	223945300	","	53746342	","	piyuework	",1727
"","	2022-07-16 16:02:47	","	2022-07-16 16:02:47	","	2022-07-16 16:02:47	","	197261517	","	223945300	","	53746342	","	workscore	",1727
"","	2022-07-16 16:04:05	","	2022-07-16 16:04:05	","	2022-07-16 16:04:05	","	113547253	","	223945300	","	53746342	","	piyuework	",1727
"","	2022-07-16 16:04:05	","	2022-07-16 16:04:05	","	2022-07-16 16:04:05	","	197259971	","	223945300	","	53746342	","	workscore	",1727
"","	2022-07-16 16:04:27	","	2022-07-16 16:04:27	","	2022-07-16 16:04:27	","	113547253	","	223945300	","	53746342	","	piyuework	",1727
"","	2022-07-16 16:04:27	","	2022-07-16 16:04:27	","	2022-07-16 16:04:27	","	197254663	","	223945300	","	53746342	","	workscore	",1727
"","	2022-07-16 16:04:44	","	2022-07-16 16:04:44	","	2022-07-16 16:04:44	","	113547253	","	223945300	","	53746342	","	piyuework	",1727
"","	2022-07-16 16:04:44	","	2022-07-16 16:04:44	","	2022-07-16 16:04:44	","	197256921	","	223945300	","	53746342	","	workscore	",1727
"","	2022-07-16 16:05:00	","	2022-07-16 16:05:00	","	2022-07-16 16:05:00	","	113547253	","	223945300	","	53746342	","	piyuework	",1727
"","	2022-07-16 16:05:00	","	2022-07-16 16:05:00	","	2022-07-16 16:05:00	","	197263536	","	223945300	","	53746342	","	workscore	",1727
"","	2022-07-16 16:05:12	","	2022-07-16 16:05:12	","	2022-07-16 16:05:12	","	113547253	","	223945300	","	53746342	","	piyuework	",1727
"","	2022-07-16 16:05:12	","	2022-07-16 16:05:12	","	2022-07-16 16:05:12	","	197257886	","	223945300	","	53746342	","	workscore	",1727
"","	2022-07-16 16:05:27	","	2022-07-16 16:05:27	","	2022-07-16 16:05:27	","	113547253	","	223945300	","	53746342	","	piyuework	",1727
"","	2022-07-16 16:05:27	","	2022-07-16 16:05:27	","	2022-07-16 16:05:27	","	197257111	","	223945300	","	53746342	","	workscore	",1727
"","	2022-07-16 16:06:31	","	2022-07-16 16:06:31	","	2022-07-16 16:06:31	","	113547253	","	223945300	","	53746342	","	piyuework	",1727
"","	2022-07-16 16:06:31	","	2022-07-16 16:06:31	","	2022-07-16 16:06:31	","	197259586	","	223945300	","	53746342	","	workscore	",1727
"","	2022-07-16 16:07:00	","	2022-07-16 16:07:00	","	2022-07-16 16:07:00	","	113547253	","	223945300	","	53746342	","	piyuework	",1727
"","	2022-07-16 16:07:00	","	2022-07-16 16:07:00	","	2022-07-16 16:07:00	","	197258830	","	223945300	","	53746342	","	workscore	",1727
"","	2022-07-16 16:07:59	","	2022-07-16 16:07:59	","	2022-07-16 16:07:59	","	113547253	","	223945300	","	53746342	","	piyuework	",1727
"","	2022-07-16 16:07:59	","	2022-07-16 16:07:59	","	2022-07-16 16:07:59	","	197261324	","	223945300	","	53746342	","	workscore	",1727
"","	2022-07-16 16:08:15	","	2022-07-16 16:08:15	","	2022-07-16 16:08:15	","	113547253	","	223945300	","	53746342	","	piyuework	",1727
"","	2022-07-16 16:08:15	","	2022-07-16 16:08:15	","	2022-07-16 16:08:15	","	197254415	","	223945300	","	53746342	","	workscore	",1727
"","	2022-07-16 16:08:37	","	2022-07-16 16:08:37	","	2022-07-16 16:08:37	","	113547253	","	223945300	","	53746342	","	piyuework	",1727
"","	2022-07-16 16:08:37	","	2022-07-16 16:08:37	","	2022-07-16 16:08:37	","	197258081	","	223945300	","	53746342	","	workscore	",1727
"","	2022-07-16 17:16:08	","	2022-07-16 17:16:08	","	2022-07-16 17:16:08	","	113547253	","	223945300	","	53746342	","	piyuework	",1727
"","	2022-07-16 17:16:08	","	2022-07-16 17:16:08	","	2022-07-16 17:16:08	","	197261517	","	223945300	","	53746342	","	workscore	",1727
"","	2022-07-16 17:16:39	","	2022-07-16 17:16:39	","	2022-07-16 17:16:39	","	113547253	","	223945300	","	53746342	","	piyuework	",1727
"","	2022-07-16 17:16:39	","	2022-07-16 17:16:39	","	2022-07-16 17:16:39	","	197259971	","	223945300	","	53746342	","	workscore	",1727
"","	2022-07-16 17:17:48	","	2022-07-16 17:17:48	","	2022-07-16 17:17:48	","	113547253	","	223945300	","	53746342	","	piyuework	",1727
"","	2022-07-16 17:17:48	","	2022-07-16 17:17:48	","	2022-07-16 17:17:48	","	197263536	","	223945300	","	53746342	","	workscore	",1727
"","	2022-07-16 17:18:08	","	2022-07-16 17:18:08	","	2022-07-16 17:18:08	","	113547253	","	223945300	","	53746342	","	piyuework	",1727
"","	2022-07-16 17:18:08	","	2022-07-16 17:18:08	","	2022-07-16 17:18:08	","	197254663	","	223945300	","	53746342	","	workscore	",1727
"","	2022-07-16 17:31:13	","	2022-07-16 17:31:13	","	2022-07-16 17:31:13	","	113547253	","	223945300	","	53746342	","	piyuework	",1727
"","	2022-07-16 17:31:13	","	2022-07-16 17:31:13	","	2022-07-16 17:31:13	","	197257111	","	223945300	","	53746342	","	workscore	",1727
"","	2022-07-16 17:31:47	","	2022-07-16 17:31:47	","	2022-07-16 17:31:47	","	113547253	","	223945300	","	53746342	","	piyuework	",1727
"","	2022-07-16 17:31:47	","	2022-07-16 17:31:47	","	2022-07-16 17:31:47	","	197257886	","	223945300	","	53746342	","	workscore	",1727
"","	2022-07-16 17:32:23	","	2022-07-16 17:32:23	","	2022-07-16 17:32:23	","	113547253	","	223945300	","	53746342	","	piyuework	",1727
"","	2022-07-16 17:32:23	","	2022-07-16 17:32:23	","	2022-07-16 17:32:23	","	197259586	","	223945300	","	53746342	","	workscore	",1727
"","	2022-07-16 17:32:36	","	2022-07-16 17:32:36	","	2022-07-16 17:32:36	","	113547253	","	223945300	","	53746342	","	piyuework	",1727
"","	2022-07-16 17:32:36	","	2022-07-16 17:32:36	","	2022-07-16 17:32:36	","	197258830	","	223945300	","	53746342	","	workscore	",1727
"","	2022-07-16 17:33:02	","	2022-07-16 17:33:02	","	2022-07-16 17:33:02	","	113547253	","	223945300	","	53746342	","	piyuework	",1727
"","	2022-07-16 17:33:03	","	2022-07-16 17:33:03	","	2022-07-16 17:33:03	","	197254415	","	223945300	","	53746342	","	workscore	",1727
